STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,1/18/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,1/26/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,1/27/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,2/12/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,3/13/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,3/24/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/8/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/9/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/10/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/15/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/16/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/21/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/22/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/25/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/26/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/27/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/28/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,4/29/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/4/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/8/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/9/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/10/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/11/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/12/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/13/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/14/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/17/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,5/27/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/4/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/5/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/17/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/18/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/19/2020,,,
US1NYNY0074,"NEW YORK 8.8 N, NY US",40.79693,-73.93296,6.1,6/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/21/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/22/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/23/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/24/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/25/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/26/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/27/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/28/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/29/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/30/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,1/31/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/21/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/22/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/23/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/24/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/25/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/26/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/27/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/28/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,2/29/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/21/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/22/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/23/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/24/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/25/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/26/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/27/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/28/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/29/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/30/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,3/31/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/21/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/22/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/23/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/24/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/25/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/26/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/27/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/28/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/29/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,4/30/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/20/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/21/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/22/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/23/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/24/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/25/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/26/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/27/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/28/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/29/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/30/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,5/31/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/1/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/2/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/3/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/4/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/5/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/6/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/7/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/8/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/9/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/10/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/11/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/12/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/13/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/14/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/15/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/16/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/17/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/18/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/19/2020,,,
US1NJBG0023,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4,6/20/2020,,,
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/1/2020,,42,35
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/2/2020,,37,24
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/3/2020,,46,24
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/4/2020,,46,39
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/5/2020,,48,36
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/6/2020,,39,30
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/7/2020,,43,29
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/8/2020,,41,28
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/9/2020,,40,21
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/10/2020,,33,20
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/11/2020,,50,30
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/12/2020,,65,47
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/13/2020,,63,32
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/14/2020,,42,31
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/15/2020,,42,33
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/16/2020,,48,33
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/17/2020,,47,20
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/18/2020,,27,16
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/19/2020,,37,18
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/20/2020,,40,18
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/21/2020,,29,18
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/22/2020,,31,16
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/23/2020,,37,16
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/24/2020,,44,18
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/25/2020,,51,26
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/26/2020,,44,35
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/27/2020,,43,34
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/28/2020,,44,35
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/29/2020,,41,32
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/30/2020,,38,21
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,1/31/2020,,34,20
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/1/2020,,39,25
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/3/2020,,42,32
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/4/2020,,53,35
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/5/2020,,56,38
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/6/2020,,40,32
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/7/2020,,40,35
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/8/2020,,50,27
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/9/2020,,37,25
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/11/2020,,44,38
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/12/2020,,47,36
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/13/2020,,44,34
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/14/2020,,42,30
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/15/2020,,30,9
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/16/2020,,29,9
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/17/2020,,41,26
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/18/2020,,48,32
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/19/2020,,45,34
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/20/2020,,46,26
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/21/2020,,34,18
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/22/2020,,34,19
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/23/2020,,48,24
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/24/2020,,53,28
USC00280907,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3,2/26/2020,,50,41
